unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
DUNNIGAN 1103,0,0,0,0.0,0.0,12.34024365388368,0.3304701291124358,898.1666666666666,1
EAST QUINCY 1101,1,0,0,0.0,0.0,11.179553956147686,0.2725663353246396,9362.5,1
ECHO SUMMIT 1101,1,0,1,9.963336809301774,0.0,9.963336809301774,0.2176158479026402,31174.0,1
EDENVALE 1102,0,0,0,0.0,0.0,12.188508921282558,0.3226001638851412,1162.3333333333333,3
EDENVALE 1103,1,0,0,0.0,0.0,12.188508921282558,0.3226001638851412,10746.0,3
EDENVALE 2105,0,0,0,0.0,0.0,12.188508921282558,0.3226001638851412,4234.0,3
EDENVALE 2113,0,0,0,0.0,0.0,12.188508921282558,0.3226001638851412,6245.0,3
EDES 1112,0,0,0,0.0,0.0,8.29781823175982,0.1520298346402312,6766.0,2
EEL RIVER 1102,0,0,0,0.0,0.0,13.318545061734357,0.3833608926883028,1091.6666666666667,0
EEL RIVER 1103,0,0,0,0.0,0.0,13.635186981065694,0.4012723472669235,1091.6666666666667,0
EL CERRITO G 1105,0,0,0,0.0,0.0,6.642076079004238,0.0981168823486706,4640.0,2
EL CERRITO G 1108,0,0,0,0.0,0.0,6.642076079004238,0.0981168823486706,3945.0,2
EL CERRITO G 1110,0,0,0,0.0,0.0,6.642076079004238,0.0981168823486706,5830.0,2
EL CERRITO G 1111,0,0,0,0.0,0.0,6.446838457620819,0.0925127350440162,7261.0,2
EL CERRITO G 1112,0,0,0,0.0,0.0,6.446838457620819,0.0925127350440162,5051.0,2
EL CERRITO G 1113,0,0,0,0.0,0.0,6.642076079004238,0.0981168823486706,5670.0,2
EL DORADO PH 2101,1,0,0,0.0,0.0,11.07365590847122,0.2675476864757252,7921.0,1
EL DORADO PH 2102,1,0,0,0.3450716241677473,0.0,11.07365590847122,0.2675476864757252,7299.0,1
ELECTRA 1101,0,0,0,0.0,0.0,10.748836585392938,0.2524316068352772,1615.5,4
ELECTRA 1102,0,0,0,0.0,0.0,11.205712435437489,0.2738128600103495,1615.5,4
ELK 1101,0,0,0,0.0,0.0,11.602140878298009,0.2930347557851978,2027.0,0
ELK CREEK 1101,0,0,0,0.0,0.0,14.88982574122418,0.476014554818999,734.0,1
EMERALD LAKE 0401,0,0,0,0.0,0.0,9.135354857289013,0.183602541752289,2231.0,2
EMERALD LAKE 0402,0,0,0,0.0,0.0,9.135354857289013,0.183602541752289,2231.0,2
