scenario_slug,exp_id,method,method_slug,mht_method,alpha,B_budget_multiplier,C_budget_multiplier,W_cap_multiplier,effective_alpha,gamma_i_multiplier,delta,opt_cost,true_cost,x_size,y_size,z_star_size,z_size,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,K_groups,grouping_method,population_psps_actual,population_fast_trip,population_psps
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d0p9__expid0__43a718b9c0,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.8,0.8,0.9,26805767.91349631,3006910.2738095243,116,0,21,116,8.507157914915426,,26805767.91349631,26805767.913496308,26805767.91349631,1.389734593869361e-16,False,0.3230249881744385,116,0,116,21,3006910.2738095243,0.0,420133.62000000005,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d0p9__expid0__43a718b9c0,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.8,0.8,0.9,910691.5456571765,2512488.1785714286,69,0,35,69,,,910691.5456571765,910691.5456571765,910691.5456571765,0.0,False,0.0821690559387207,69,0,69,35,2512488.1785714286,0.0,420020.789025974,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d0p9__expid0__43a718b9c0,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.8,0.8,0.9,0.0,2663229.354285713,240,160,0,0,,,0.0,0.0,0.0,6.155834679482247e-05,False,0.05073690414428711,240,160,0,0,2663229.354285713,419900.79818181816,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.8,0.8,1.0,8884096.780211825,2153592.3571428573,109,0,33,20,8.32859866126265,146.2258781249679,8884096.780211825,8924374.710615927,8884096.780211825,-0.00453371134968006,False,43.12194800376892,109,0,20,33,2153592.3571428573,0.0,420187.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.8,0.8,1.0,13842477.064592909,2501211.3571428573,42,0,16,9,15.283223930452401,233.17280126137774,13842477.064592909,13845062.233185943,13842477.064592909,-0.00018675621284911805,False,25.612136840820312,42,0,9,16,2501211.3571428573,0.0,419669.5,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.8,0.8,1.0,18765799.50384201,2359952.5238095243,99,1,27,12,22.005821856836814,319.5617003681235,18765799.50384201,18823611.562600795,18765799.50384201,-0.003080713867104247,False,48.1519079208374,99,1,12,27,2359952.5238095243,7696.0,412214.43333333335,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.8,0.8,1.0,55909435.47252784,3036072.2738095243,116,1,17,115,18.72918733624749,,55909435.47252784,55909435.47252783,55909435.47252784,1.3326159589976208e-16,False,0.32207393646240234,116,1,115,17,3036072.2738095243,525.6,419692.56666666665,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.8,0.8,1.0,31603493.54198855,3034881.540476191,112,0,18,112,10.325398844225042,,31603493.54198855,31603493.54198855,31603493.54198855,0.0,False,0.32791566848754883,112,0,112,18,3034881.540476191,0.0,420185.81666666665,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.8,0.8,1.0,27467959.894112013,3006910.2738095243,113,3,21,110,8.507157914915426,,27467959.894112013,27467959.894111987,27467959.894112013,9.49361808804127e-16,False,0.32540225982666016,113,3,110,21,3006910.2738095243,8383.951515151515,411805.9666666667,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.8,0.8,1.0,928288.6837577386,2601401.6785714286,61,0,28,61,,,928288.6837577386,928288.6837577386,928288.6837577386,0.0,False,0.0865781307220459,61,0,61,28,2601401.6785714286,0.0,420198.2655844155,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p8__d1__expid0__3f0b70b7b1,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.8,0.8,1.0,0.0,2663229.354285713,240,160,0,0,,,0.0,0.0,0.0,6.155834679482247e-05,False,0.056555986404418945,240,160,0,0,2663229.354285713,419900.79818181816,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p95__d0p8__expid0__8d847c5b21,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.8,0.95,0.8,7842650.72104766,1916572.6904761908,209,0,57,18,8.32859866126265,146.2258781249679,7842650.72104766,7842650.721047659,7842650.72104766,1.187509947518188e-16,False,10.710155010223389,209,0,18,57,1916572.6904761908,0.0,420110.26666666666,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p95__d0p8__expid0__8d847c5b21,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.8,0.95,0.8,11927581.293528106,2007595.1904761908,210,0,55,20,15.283223930452401,233.17280126137774,11927581.293528106,11927581.293528086,11927581.293528106,1.717791406096548e-15,False,12.669295310974121,210,0,20,55,2007595.1904761908,0.0,420078.18666666665,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p95__d0p8__expid0__8d847c5b21,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.8,0.95,0.8,16089253.922149792,2184143.8571428573,149,0,45,17,22.005821856836814,319.5617003681235,16089253.922149792,16148444.890997486,16089253.922149792,-0.0036789132133844137,False,15.623134851455688,149,0,17,45,2184143.8571428573,0.0,419972.26666666666,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p95__d0p8__expid0__8d847c5b21,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.8,0.95,0.8,52231985.56483351,3032787.7738095243,123,0,18,123,18.72918733624749,,52231985.56483351,52231985.5648335,52231985.56483351,1.4264402389366792e-16,False,0.31963372230529785,123,0,123,18,3032787.7738095243,0.0,420114.8533333334,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p8__g0p95__d0p8__expid0__8d847c5b21,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.8,0.95,0.8,29635319.771130886,3008638.4404761908,123,0,21,123,10.325398844225042,,29635319.771130886,29635319.771130897,29635319.771130886,-3.771132210381164e-16,False,0.30451011657714844,123,0,123,21,3008638.4404761908,0.0,420198.7866666667,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.8,0.95,5,grid,,,
