exp_id,method,method_slug,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,delta
2,MaxRank,maxrank,6.312754398517107,,17556518.44230491,17556518.442304894,17556518.44230491,8.487537687393194e-16,False,0.32221388816833496,148,141,7,3,3542885.471666666,836309.8597402597,4097.457142857143,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,CI,ci,5.470001752760959,,15765486.29000882,15765486.290008867,15765486.29000882,-2.9536753814111416e-15,False,0.32575273513793945,176,172,4,6,3514844.112083333,833283.6429545454,7150.428571428572,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,Co-Optimized,co_optimized,,,621132.5876090871,621132.5876090871,621132.5876090871,0.0,False,0.10395503044128418,158,157,1,1,3595438.18375,839753.8167857144,681.5,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,Planning-only,planning_only,,,0.0,0.0,0.0,1.1009176546940333e-05,False,0.056079864501953125,240,240,0,0,3466164.0229166658,840350.0786688311,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,Group Conformal (random),group_conformal_random,7.150359358775551,126.93475672818565,4543604.4373411825,4020654.967661068,4543604.4373411825,0.11509573002929216,True,120.02214813232422,164,9,0,24,1092685.9261904769,303242.4,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,Group Conformal (fixed),group_conformal_fixed,12.702567086138986,196.475131179675,6166464.686454503,5262285.874573568,6166464.686454503,0.14662839371594708,True,120.00428891181946,173,8,0,52,743922.0928571435,206963.04,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,Group Conformal (oracle),group_conformal_oracle,18.84847094252818,276.476128829298,8777163.377019186,6289646.57840514,8777163.377019186,0.2834078268529202,True,120.00387406349182,154,14,0,47,817795.7261904766,407650.35,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,Bonferroni,bonferroni,15.016446780467279,,40442949.00880979,40442949.0088098,40442949.00880979,-1.842244638317757e-16,False,0.3788928985595703,194,185,9,11,1243673.9278571433,818518.9585714285,21883.414285714287,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,MaxRank,maxrank,6.634479733175073,,19013321.140511077,19013321.140511043,19013321.140511077,1.7633748695655812e-15,False,0.3666512966156006,137,135,2,3,1570203.0159523818,832700.5983116883,7720.714285714285,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,CI,ci,6.857015052434064,,19501340.034654737,19501340.03465474,19501340.034654737,-1.910274007756344e-16,False,0.3469278812408447,160,158,2,2,1535575.92952381,836611.9275974026,3823.3333333333335,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
